id,symbol,year,operating_activity,investing_activity,financing_activity,net_cash_flow,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow,net_profit,cash_conversion_ratio,year_id
61,ABB,Dec 2012,101.0,-59.0,-42.0,1.0,Dec 2012,2012,Q4,False,False,20132,42.0,145,0.696551724137931,4
73,ABB,Mar 2014,0.0,0.0,0.0,0.0,Mar 2014,2014,Q4,False,False,20143,0.0,198,0.0,8
74,ABB,Mar 2015,-35.0,-1864.0,1902.0,3.0,Mar 2015,2015,Q4,False,False,20153,-1899.0,229,-0.15283842794759825,12
75,ABB,Mar 2016,1544.0,-816.0,-722.0,6.0,Mar 2016,2016,Q4,False,False,20163,728.0,255,6.0549019607843135,16
76,ABB,Mar 2017,2189.0,-1730.0,-455.0,4.0,Mar 2017,2017,Q4,False,False,20173,459.0,277,7.902527075812275,19
77,ABB,Mar 2018,2198.0,-3192.0,1589.0,596.0,Mar 2018,2018,Q4,False,False,20183,-994.0,401,5.4812967581047385,22
78,ABB,Mar 2019,2591.0,-3050.0,38.0,-421.0,Mar 2019,2019,Q4,False,False,20193,-459.0,450,5.757777777777778,25
79,ABB,Mar 2020,5437.0,-5643.0,1250.0,1045.0,Mar 2020,2020,Q4,False,False,20203,-206.0,593,9.168634064080944,28
80,ABB,Mar 2021,3784.0,-4009.0,-745.0,-969.0,Mar 2021,2021,Q4,False,False,20213,-225.0,691,5.476121562952243,31
81,ABB,Mar 2022,4097.0,-3936.0,-235.0,-75.0,Mar 2022,2022,Q4,False,False,20223,161.0,799,5.127659574468085,34
82,ABB,Mar 2023,3777.0,-4699.0,923.0,2.0,Mar 2023,2023,Q4,False,False,20233,-922.0,949,3.9799789251844047,37
83,ABB,Mar 2024,6038.0,-4943.0,-543.0,551.0,Mar 2024,2024,Q4,False,False,20243,1095.0,1201,5.027477102414655,40
84,ADANIENSOL,Mar 2014,0.0,0.0,0.0,0.0,Mar 2014,2014,Q4,False,False,20143,0.0,0,,8
85,ADANIENSOL,Mar 2015,-35.0,-1864.0,1902.0,3.0,Mar 2015,2015,Q4,False,False,20153,-1899.0,-7,5.0,12
86,ADANIENSOL,Mar 2016,1544.0,-816.0,-722.0,6.0,Mar 2016,2016,Q4,False,False,20163,728.0,368,4.195652173913044,16
87,ADANIENSOL,Mar 2017,2189.0,-1730.0,-455.0,4.0,Mar 2017,2017,Q4,False,False,20173,459.0,416,5.262019230769231,19
88,ADANIENSOL,Mar 2018,2198.0,-3192.0,1589.0,596.0,Mar 2018,2018,Q4,False,False,20183,-994.0,1143,1.9230096237970253,22
89,ADANIENSOL,Mar 2019,2591.0,-3050.0,38.0,-421.0,Mar 2019,2019,Q4,False,False,20193,-459.0,559,4.635062611806798,25
90,ADANIENSOL,Mar 2020,5437.0,-5643.0,1250.0,1045.0,Mar 2020,2020,Q4,False,False,20203,-206.0,706,7.701133144475921,28
91,ADANIENSOL,Mar 2021,3784.0,-4009.0,-745.0,-969.0,Mar 2021,2021,Q4,False,False,20213,-225.0,1290,2.933333333333333,31
92,ADANIENSOL,Mar 2022,4097.0,-3936.0,-235.0,-75.0,Mar 2022,2022,Q4,False,False,20223,161.0,1236,3.3147249190938513,34
93,ADANIENSOL,Mar 2023,3777.0,-4699.0,923.0,2.0,Mar 2023,2023,Q4,False,False,20233,-922.0,1281,2.9484777517564402,37
94,ADANIENSOL,Mar 2024,6038.0,-4943.0,-543.0,551.0,Mar 2024,2024,Q4,False,False,20243,1095.0,1196,5.048494983277592,40
95,ADANIENT,Mar 2013,7666.0,-14790.0,7199.0,75.0,Mar 2013,2013,Q4,False,False,20133,-7124.0,1218,6.293924466338259,5
96,ADANIENT,Mar 2014,8228.0,-8007.0,-1109.0,-888.0,Mar 2014,2014,Q4,False,False,20143,221.0,2646,3.109599395313681,8
97,ADANIENT,Mar 2015,8532.0,-11465.0,3445.0,512.0,Mar 2015,2015,Q4,False,False,20153,-2933.0,2298,3.7127937336814623,12
98,ADANIENT,Mar 2016,5112.0,-1825.0,-3448.0,-161.0,Mar 2016,2016,Q4,False,False,20163,3287.0,1000,5.112,16
99,ADANIENT,Mar 2017,774.0,-1460.0,716.0,30.0,Mar 2017,2017,Q4,False,False,20173,-686.0,925,0.8367567567567568,19
100,ADANIENT,Mar 2018,2942.0,-7649.0,5120.0,413.0,Mar 2018,2018,Q4,False,False,20183,-4707.0,594,4.952861952861953,22
101,ADANIENT,Mar 2019,3236.0,2487.0,-6158.0,-436.0,Mar 2019,2019,Q4,False,False,20193,5723.0,506,6.395256916996048,25
102,ADANIENT,Mar 2020,2454.0,-1082.0,-221.0,1151.0,Mar 2020,2020,Q4,False,False,20203,1372.0,1040,2.3596153846153847,28
103,ADANIENT,Mar 2021,4043.0,-8611.0,3109.0,-1459.0,Mar 2021,2021,Q4,False,False,20213,-4568.0,1046,3.8652007648183555,31
104,ADANIENT,Mar 2022,1385.0,-17041.0,15901.0,246.0,Mar 2022,2022,Q4,False,False,20223,-15656.0,788,1.7576142131979695,34
105,ADANIENT,Mar 2023,17626.0,-15459.0,-1198.0,970.0,Mar 2023,2023,Q4,False,False,20233,2167.0,2422,7.277456647398844,37
106,ADANIENT,Mar 2024,10312.0,-18767.0,8879.0,424.0,Mar 2024,2024,Q4,False,False,20243,-8455.0,3335,3.0920539730134933,40
107,ADANIGREEN,Mar 2017,28.0,-1511.0,1559.0,76.0,Mar 2017,2017,Q4,False,False,20173,-1483.0,-47,-0.5957446808510638,19
108,ADANIGREEN,Mar 2018,649.0,-4428.0,3942.0,162.0,Mar 2018,2018,Q4,False,False,20183,-3779.0,-138,-4.702898550724638,22
109,ADANIGREEN,Mar 2019,1625.0,-2666.0,1045.0,3.0,Mar 2019,2019,Q4,False,False,20193,-1041.0,-475,-3.4210526315789473,25
110,ADANIGREEN,Mar 2020,1965.0,-3743.0,2161.0,383.0,Mar 2020,2020,Q4,False,False,20203,-1778.0,-68,-28.897058823529413,28
111,ADANIGREEN,Mar 2021,1601.0,-9137.0,7083.0,-453.0,Mar 2021,2021,Q4,False,False,20213,-7536.0,182,8.796703296703297,31
112,ADANIGREEN,Mar 2022,3127.0,-18730.0,15986.0,383.0,Mar 2022,2022,Q4,False,False,20223,-15603.0,489,6.394683026584867,34
113,ADANIGREEN,Mar 2023,7265.0,-3857.0,-2973.0,435.0,Mar 2023,2023,Q4,False,False,20233,3408.0,973,7.466598150051388,37
114,ADANIGREEN,Mar 2024,7713.0,-21060.0,13953.0,606.0,Mar 2024,2024,Q4,False,False,20243,-13347.0,1260,6.121428571428571,40
115,ADANIPORTS,Mar 2013,1379.0,-5136.0,4138.0,381.0,Mar 2013,2013,Q4,False,False,20133,-3757.0,1639,0.8413666870042709,5
116,ADANIPORTS,Mar 2014,1132.0,-2510.0,772.0,-606.0,Mar 2014,2014,Q4,False,False,20143,-1378.0,1741,0.6502010338885698,8
117,ADANIPORTS,Mar 2015,3057.0,-2485.0,-237.0,335.0,Mar 2015,2015,Q4,False,False,20153,572.0,2324,1.3154044750430292,12
118,ADANIPORTS,Mar 2016,2381.0,-4153.0,2170.0,398.0,Mar 2016,2016,Q4,False,False,20163,-1772.0,2856,0.8336834733893558,16
119,ADANIPORTS,Mar 2017,4063.0,-2629.0,-1325.0,109.0,Mar 2017,2017,Q4,False,False,20173,1434.0,3902,1.0412608918503332,19
120,ADANIPORTS,Mar 2018,5608.0,-3846.0,-1889.0,-127.0,Mar 2018,2018,Q4,False,False,20183,1762.0,3690,1.5197831978319782,22
121,ADANIPORTS,Mar 2019,6029.0,-4368.0,2313.0,3975.0,Mar 2019,2019,Q4,False,False,20193,1661.0,4045,1.4904820766378244,25
122,ADANIPORTS,Mar 2020,7402.0,-749.0,-4256.0,2397.0,Mar 2020,2020,Q4,False,False,20203,6653.0,3785,1.9556142668428005,28
123,ADANIPORTS,Mar 2021,7556.0,-14064.0,3514.0,-2994.0,Mar 2021,2021,Q4,False,False,20213,-6508.0,5049,1.4965339671222024,31
124,ADANIPORTS,Mar 2022,10420.0,-5493.0,-586.0,4341.0,Mar 2022,2022,Q4,False,False,20223,4927.0,4953,2.103775489602261,34
125,ADANIPORTS,Mar 2023,11900.0,-16716.0,-2734.0,-7550.0,Mar 2023,2023,Q4,False,False,20233,-4816.0,5391,2.2073826748284175,37
126,ADANIPORTS,Mar 2024,15018.0,-6768.0,-7800.0,450.0,Mar 2024,2024,Q4,False,False,20243,8250.0,8104,1.8531589338598222,40
127,ADANIPOWER,Mar 2013,3001.0,-4064.0,861.0,-203.0,Mar 2013,2013,Q4,False,False,20133,-1063.0,-2295,-1.3076252723311548,5
128,ADANIPOWER,Mar 2014,3238.0,-4700.0,1631.0,169.0,Mar 2014,2014,Q4,False,False,20143,-1462.0,-291,-11.127147766323024,8
129,ADANIPOWER,Mar 2015,5824.0,-4737.0,-1144.0,-58.0,Mar 2015,2015,Q4,False,False,20153,1087.0,-816,-7.137254901960785,12
130,ADANIPOWER,Mar 2016,5257.0,-2692.0,-2713.0,-148.0,Mar 2016,2016,Q4,False,False,20163,2565.0,551,9.540834845735027,16
131,ADANIPOWER,Mar 2017,4725.0,-1212.0,-3539.0,-26.0,Mar 2017,2017,Q4,False,False,20173,3513.0,-6174,-0.7653061224489796,19
132,ADANIPOWER,Mar 2018,5101.0,-520.0,-4600.0,-19.0,Mar 2018,2018,Q4,False,False,20183,4581.0,-2103,-2.425582501188778,22
133,ADANIPOWER,Mar 2019,5610.0,-984.0,-4663.0,-37.0,Mar 2019,2019,Q4,False,False,20193,4626.0,-984,-5.701219512195122,25
134,ADANIPOWER,Mar 2020,5598.0,-2304.0,-2377.0,917.0,Mar 2020,2020,Q4,False,False,20203,3294.0,-2275,-2.4606593406593404,28
135,ADANIPOWER,Mar 2021,7014.0,-2188.0,-5655.0,-828.0,Mar 2021,2021,Q4,False,False,20213,4826.0,1270,5.522834645669291,31
136,ADANIPOWER,Mar 2022,10233.0,774.0,-10338.0,669.0,Mar 2022,2022,Q4,False,False,20223,11007.0,4912,2.0832654723127035,34
137,ADANIPOWER,Mar 2023,8431.0,1545.0,-10408.0,-433.0,Mar 2023,2023,Q4,False,False,20233,9976.0,10727,0.7859606600167801,37
138,ADANIPOWER,Mar 2024,14170.0,3481.0,-16864.0,787.0,Mar 2024,2024,Q4,False,False,20243,17651.0,20829,0.6803015027125642,40
139,AMBUJACEM,Dec 2012,1860.0,-388.0,-509.0,962.0,Dec 2012,2012,Q4,False,False,20132,1472.0,1292,1.4396284829721362,4
140,AMBUJACEM,Dec 2013,1267.0,-496.0,-672.0,99.0,Dec 2013,2013,Q4,False,False,20142,771.0,1278,0.9913928012519562,7
141,AMBUJACEM,Dec 2014,1675.0,-456.0,-721.0,498.0,Dec 2014,2014,Q4,False,False,20152,1219.0,1487,1.1264290517821116,11
142,AMBUJACEM,Dec 2015,1557.0,-83.0,-900.0,574.0,Dec 2015,2015,Q4,False,False,20162,1474.0,808,1.926980198019802,15
143,AMBUJACEM,Dec 2016,2810.0,-4165.0,-958.0,-2312.0,Dec 2016,2016,Q4,False,False,20172,-1355.0,1434,1.9595536959553697,18
144,AMBUJACEM,Dec 2017,3416.0,-738.0,-1015.0,1663.0,Dec 2017,2017,Q4,False,False,20182,2678.0,1945,1.7562982005141388,21
145,AMBUJACEM,Dec 2018,1703.0,-765.0,-719.0,220.0,Dec 2018,2018,Q4,False,False,20192,938.0,2973,0.5728220652539522,24
146,AMBUJACEM,Dec 2019,4739.0,-1191.0,-629.0,2919.0,Dec 2019,2019,Q4,False,False,20202,3548.0,2783,1.7028386633129715,27
147,AMBUJACEM,Dec 2020,4832.0,-1317.0,-3956.0,-441.0,Dec 2020,2020,Q4,False,False,20212,3515.0,3107,1.5551979401351785,30
148,AMBUJACEM,Dec 2021,5309.0,-2007.0,-516.0,2786.0,Dec 2021,2021,Q4,False,False,20222,3302.0,3711,1.4306116949609269,33
149,AMBUJACEM,Mar 2023,735.0,-14481.0,2931.0,-10815.0,Mar 2023,2023,Q4,False,False,20233,-13746.0,3024,0.24305555555555555,37
150,AMBUJACEM,Mar 2024,5646.0,-8941.0,5689.0,2394.0,Mar 2024,2024,Q4,False,False,20243,-3295.0,4738,1.1916420430561419,40
151,APOLLOHOSP,Mar 2013,443.0,-733.0,373.0,83.0,Mar 2013,2013,Q4,False,False,20133,-290.0,303,1.462046204620462,5
152,APOLLOHOSP,Mar 2014,373.0,-356.0,-63.0,-46.0,Mar 2014,2014,Q4,False,False,20143,17.0,315,1.1841269841269841,8
153,APOLLOHOSP,Mar 2015,470.0,-759.0,392.0,103.0,Mar 2015,2015,Q4,False,False,20153,-289.0,335,1.4029850746268657,12
154,APOLLOHOSP,Mar 2016,597.0,-888.0,330.0,39.0,Mar 2016,2016,Q4,False,False,20163,-291.0,235,2.5404255319148934,16
155,APOLLOHOSP,Mar 2017,623.0,-1152.0,477.0,-52.0,Mar 2017,2017,Q4,False,False,20173,-529.0,131,4.755725190839694,19
156,APOLLOHOSP,Mar 2018,537.0,-405.0,-108.0,24.0,Mar 2018,2018,Q4,False,False,20183,132.0,60,8.95,22
157,APOLLOHOSP,Mar 2019,905.0,-711.0,-215.0,-20.0,Mar 2019,2019,Q4,False,False,20193,194.0,200,4.525,25
158,APOLLOHOSP,Mar 2020,1293.0,-289.0,-910.0,94.0,Mar 2020,2020,Q4,False,False,20203,1004.0,432,2.9930555555555554,28
159,APOLLOHOSP,Mar 2021,1265.0,-880.0,-340.0,44.0,Mar 2021,2021,Q4,False,False,20213,385.0,137,9.233576642335766,31
160,APOLLOHOSP,Mar 2022,1696.0,-747.0,-792.0,158.0,Mar 2022,2022,Q4,False,False,20223,949.0,1108,1.5306859205776173,34
161,APOLLOHOSP,Mar 2023,1377.0,-857.0,-633.0,-113.0,Mar 2023,2023,Q4,False,False,20233,520.0,844,1.6315165876777251,37
162,APOLLOHOSP,Mar 2024,1920.0,-1537.0,-311.0,72.0,Mar 2024,2024,Q4,False,False,20243,383.0,935,2.053475935828877,40
163,ASIANPAINT,Mar 2013,1187.0,-463.0,-601.0,123.0,Mar 2013,2013,Q4,False,False,20133,724.0,1160,1.0232758620689655,5
164,ASIANPAINT,Mar 2014,1402.0,-586.0,-626.0,190.0,Mar 2014,2014,Q4,False,False,20143,816.0,1263,1.110055423594616,8
165,ASIANPAINT,Mar 2015,1188.0,-465.0,-576.0,147.0,Mar 2015,2015,Q4,False,False,20153,723.0,1427,0.8325157673440785,12
166,ASIANPAINT,Mar 2016,2243.0,-866.0,-849.0,528.0,Mar 2016,2016,Q4,False,False,20163,1377.0,1803,1.2440377149195785,16
167,ASIANPAINT,Mar 2017,1527.0,-681.0,-756.0,90.0,Mar 2017,2017,Q4,False,False,20173,846.0,2016,0.7574404761904762,19
168,ASIANPAINT,Mar 2018,2113.0,-1556.0,-1379.0,-822.0,Mar 2018,2018,Q4,False,False,20183,557.0,2098,1.0071496663489037,22
169,ASIANPAINT,Mar 2019,2470.0,-918.0,-1117.0,434.0,Mar 2019,2019,Q4,False,False,20193,1552.0,2208,1.118659420289855,25
170,ASIANPAINT,Mar 2020,3038.0,-518.0,-2871.0,-351.0,Mar 2020,2020,Q4,False,False,20203,2520.0,2774,1.0951694304253785,28
171,ASIANPAINT,Mar 2021,3683.0,-541.0,-650.0,2492.0,Mar 2021,2021,Q4,False,False,20213,3142.0,3207,1.1484253196133458,31
172,ASIANPAINT,Mar 2022,986.0,-317.0,-1808.0,-1138.0,Mar 2022,2022,Q4,False,False,20223,669.0,3085,0.3196110210696921,34
173,ASIANPAINT,Mar 2023,4193.0,-1282.0,-2140.0,771.0,Mar 2023,2023,Q4,False,False,20233,2911.0,4195,0.999523241954708,37
174,ASIANPAINT,Mar 2024,6104.0,-2548.0,-2982.0,573.0,Mar 2024,2024,Q4,False,False,20243,3556.0,5558,1.0982367758186398,40
189,ATGL,Mar 2018,277.0,-988.0,779.0,68.0,Mar 2018,2018,Q4,False,False,20183,-711.0,162,1.7098765432098766,22
190,ATGL,Mar 2019,356.0,791.0,-1077.0,70.0,Mar 2019,2019,Q4,False,False,20193,1147.0,229,1.554585152838428,25
191,ATGL,Mar 2020,492.0,-461.0,-102.0,-71.0,Mar 2020,2020,Q4,False,False,20203,31.0,436,1.128440366972477,28
192,ATGL,Mar 2021,654.0,-770.0,39.0,-78.0,Mar 2021,2021,Q4,False,False,20213,-116.0,463,1.4125269978401729,31
193,ATGL,Mar 2022,732.0,-1133.0,422.0,21.0,Mar 2022,2022,Q4,False,False,20223,-401.0,509,1.4381139489194499,34
194,ATGL,Mar 2023,853.0,-1167.0,295.0,-19.0,Mar 2023,2023,Q4,False,False,20233,-314.0,546,1.5622710622710623,37
195,ATGL,Mar 2024,955.0,-752.0,-78.0,125.0,Mar 2024,2024,Q4,False,False,20243,203.0,668,1.4296407185628743,40
196,AXISBANK,Mar 2013,2573.0,-10939.0,14931.0,6566.0,Mar 2013,2013,Q4,False,False,20133,-8366.0,5179,0.4968140567677158,5
197,AXISBANK,Mar 2014,14464.0,-14166.0,7785.0,8082.0,Mar 2014,2014,Q4,False,False,20143,298.0,6218,2.326149887423609,8
198,AXISBANK,Mar 2015,-15162.0,-7972.0,31045.0,7910.0,Mar 2015,2015,Q4,False,False,20153,-23134.0,7358,-2.060614297363414,12
199,AXISBANK,Mar 2016,-34495.0,9211.0,22495.0,-2789.0,Mar 2016,2016,Q4,False,False,20163,-25284.0,8224,-4.19443093385214,16
200,AXISBANK,Mar 2017,32209.0,-12458.0,-2487.0,17263.0,Mar 2017,2017,Q4,False,False,20173,19751.0,3679,8.754824680619734,19
201,AXISBANK,Mar 2018,-38390.0,-10007.0,41342.0,-7055.0,Mar 2018,2018,Q4,False,False,20183,-48397.0,276,-139.09420289855072,22
202,AXISBANK,Mar 2019,37125.0,-18674.0,5643.0,24094.0,Mar 2019,2019,Q4,False,False,20193,18451.0,4677,7.937780628608082,25
203,AXISBANK,Mar 2020,30416.0,-9485.0,8865.0,29795.0,Mar 2020,2020,Q4,False,False,20203,20931.0,1627,18.694529809465273,28
204,AXISBANK,Mar 2021,12633.0,-54288.0,7279.0,-34375.0,Mar 2021,2021,Q4,False,False,20213,-41655.0,6588,1.9175774134790529,31
205,AXISBANK,Mar 2022,28137.0,-27112.0,47894.0,48919.0,Mar 2022,2022,Q4,False,False,20223,1025.0,13025,2.1602303262955855,34
206,AXISBANK,Mar 2023,22075.0,-32351.0,6641.0,-3636.0,Mar 2023,2023,Q4,False,False,20233,-10276.0,9580,2.3042797494780793,37
207,AXISBANK,Mar 2024,-5555.0,-9001.0,22341.0,7785.0,Mar 2024,2024,Q4,False,False,20243,-14556.0,24861,-0.2234423394071035,40
220,BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,-621.0,Mar 2013,2013,Q4,False,False,20133,824.0,3133,0.7079476540057453,5
221,BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,-66.0,Mar 2014,2014,Q4,False,False,20143,1430.0,3380,1.036094674556213,8
222,BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,90.0,Mar 2015,2015,Q4,False,False,20153,1734.0,3026,0.6986120290812955,12
223,BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,238.0,Mar 2016,2016,Q4,False,False,20163,3622.0,4061,0.9086431913321842,16
224,BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,-532.0,Mar 2017,2017,Q4,False,False,20173,-343.0,4079,0.8009316008825692,19
225,BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,488.0,Mar 2018,2018,Q4,False,False,20183,2374.0,4219,1.0258355060440862,22
226,BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,140.0,Mar 2019,2019,Q4,False,False,20193,2214.0,4928,0.5046672077922078,25
227,BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,-630.0,Mar 2020,2020,Q4,False,False,20203,5616.0,5212,0.7386799693016116,28
228,BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,231.0,Mar 2021,2021,Q4,False,False,20213,251.0,4857,0.6423718344657195,31
229,BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,417.0,Mar 2022,2022,Q4,False,False,20223,4473.0,6166,0.6806681803438209,34
230,BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,-692.0,Mar 2023,2023,Q4,False,False,20233,6488.0,6060,0.8707920792079208,37
231,BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,319.0,Mar 2024,2024,Q4,False,False,20243,6486.0,7708,0.8508043591074209,40
232,BAJAJFINSV,Mar 2013,-6922.0,2953.0,4592.0,623.0,Mar 2013,2013,Q4,False,False,20133,-3969.0,2214,-3.1264679313459802,5
233,BAJAJFINSV,Mar 2014,-9807.0,3764.0,6521.0,478.0,Mar 2014,2014,Q4,False,False,20143,-6043.0,2191,-4.476038338658147,8
234,BAJAJFINSV,Mar 2015,-10731.0,3709.0,6839.0,-183.0,Mar 2015,2015,Q4,False,False,20153,-7022.0,2409,-4.454545454545454,12
235,BAJAJFINSV,Mar 2016,-9795.0,-886.0,11602.0,921.0,Mar 2016,2016,Q4,False,False,20163,-10681.0,2775,-3.5297297297297296,16
236,BAJAJFINSV,Mar 2017,-10922.0,151.0,12513.0,1742.0,Mar 2017,2017,Q4,False,False,20173,-10771.0,3450,-3.165797101449275,19
237,BAJAJFINSV,Mar 2018,-19580.0,-922.0,19590.0,-911.0,Mar 2018,2018,Q4,False,False,20183,-20502.0,4176,-4.688697318007663,22
238,BAJAJFINSV,Mar 2019,-27076.0,-6903.0,34535.0,555.0,Mar 2019,2019,Q4,False,False,20193,-33979.0,5374,-5.038332713062895,25
239,BAJAJFINSV,Mar 2020,-23369.0,-9948.0,34479.0,1162.0,Mar 2020,2020,Q4,False,False,20203,-33317.0,5994,-3.898732065398732,28
240,BAJAJFINSV,Mar 2021,4547.0,-3684.0,1687.0,2551.0,Mar 2021,2021,Q4,False,False,20213,863.0,7367,0.6172118908646668,31
241,BAJAJFINSV,Mar 2022,-33670.0,1445.0,32326.0,101.0,Mar 2022,2022,Q4,False,False,20223,-32225.0,8314,-4.049795525619437,34
242,BAJAJFINSV,Mar 2023,-39480.0,-13945.0,51016.0,-2409.0,Mar 2023,2023,Q4,False,False,20233,-53425.0,12210,-3.2334152334152333,37
243,BAJAJFINSV,Mar 2024,-68674.0,-10960.0,82709.0,3075.0,Mar 2024,2024,Q4,False,False,20243,-79634.0,15595,-4.403590894517474,40
244,BAJAJHLDNG,Mar 2013,473.0,-369.0,-332.0,-228.0,Mar 2013,2013,Q4,False,False,20133,104.0,1856,0.2548491379310345,5
245,BAJAJHLDNG,Mar 2014,872.0,-519.0,-326.0,27.0,Mar 2014,2014,Q4,False,False,20143,353.0,1988,0.4386317907444668,8
246,BAJAJHLDNG,Mar 2015,796.0,-464.0,-391.0,-59.0,Mar 2015,2015,Q4,False,False,20153,332.0,2029,0.39231148348940365,12
247,BAJAJHLDNG,Mar 2016,1147.0,1019.0,-761.0,1406.0,Mar 2016,2016,Q4,False,False,20163,2166.0,2265,0.506401766004415,16
248,BAJAJHLDNG,Mar 2017,-923.0,-372.0,-110.0,-1406.0,Mar 2017,2017,Q4,False,False,20173,-1295.0,2473,-0.3732308936514355,19
249,BAJAJHLDNG,Mar 2018,1631.0,-1123.0,-434.0,74.0,Mar 2018,2018,Q4,False,False,20183,508.0,2655,0.6143126177024482,22
250,BAJAJHLDNG,Mar 2019,628.0,-163.0,-536.0,-72.0,Mar 2019,2019,Q4,False,False,20193,465.0,3048,0.20603674540682415,25
251,BAJAJHLDNG,Mar 2020,1920.0,-800.0,-1028.0,92.0,Mar 2020,2020,Q4,False,False,20203,1120.0,3080,0.6233766233766234,28
252,BAJAJHLDNG,Mar 2021,272.0,-308.0,-37.0,-73.0,Mar 2021,2021,Q4,False,False,20213,-36.0,3654,0.07443897099069513,31
253,BAJAJHLDNG,Mar 2022,1610.0,-151.0,-1460.0,-1.0,Mar 2022,2022,Q4,False,False,20223,1459.0,4126,0.39020843431895297,34
254,BAJAJHLDNG,Mar 2023,1728.0,-137.0,-1587.0,4.0,Mar 2023,2023,Q4,False,False,20233,1591.0,4946,0.3493732308936514,37
255,BAJAJHLDNG,Mar 2024,1941.0,-472.0,-1455.0,14.0,Mar 2024,2024,Q4,False,False,20243,1469.0,7365,0.26354378818737273,40
256,BAJFINANCE,Mar 2015,-7064.0,-360.0,6867.0,-557.0,Mar 2015,2015,Q4,False,False,20153,-7424.0,898,-7.866369710467706,12
257,BAJFINANCE,Mar 2016,-9870.0,-687.0,11656.0,1100.0,Mar 2016,2016,Q4,False,False,20163,-10557.0,1279,-7.716966379984362,16
258,BAJFINANCE,Mar 2017,-10439.0,-3047.0,12513.0,-972.0,Mar 2017,2017,Q4,False,False,20173,-13486.0,1836,-5.685729847494553,19
259,BAJFINANCE,Mar 2018,-20566.0,1075.0,19503.0,13.0,Mar 2018,2018,Q4,False,False,20183,-19491.0,2496,-8.239583333333334,22
260,BAJFINANCE,Mar 2019,-29062.0,-5379.0,34449.0,9.0,Mar 2019,2019,Q4,False,False,20193,-34441.0,3995,-7.27459324155194,25
261,BAJFINANCE,Mar 2020,-24412.0,-8758.0,34167.0,998.0,Mar 2020,2020,Q4,False,False,20203,-33170.0,5264,-4.637537993920972,28
262,BAJFINANCE,Mar 2021,-807.0,-429.0,1741.0,505.0,Mar 2021,2021,Q4,False,False,20213,-1236.0,4420,-0.18257918552036198,31
263,BAJFINANCE,Mar 2022,-37090.0,6347.0,32275.0,1532.0,Mar 2022,2022,Q4,False,False,20223,-30743.0,7028,-5.277461582242458,34
264,BAJFINANCE,Mar 2023,-42112.0,-10394.0,50675.0,-1831.0,Mar 2023,2023,Q4,False,False,20233,-52506.0,11508,-3.659367396593674,37
265,BAJFINANCE,Mar 2024,-72760.0,-7171.0,82415.0,2484.0,Mar 2024,2024,Q4,False,False,20243,-79931.0,14451,-5.034945678499758,40
266,BANKBARODA,Mar 2013,23196.0,-514.0,-790.0,21892.0,Mar 2013,2013,Q4,False,False,20133,22682.0,4829,4.803478981155519,5
267,BANKBARODA,Mar 2014,42233.0,-730.0,5151.0,46654.0,Mar 2014,2014,Q4,False,False,20143,41503.0,5036,8.386219221604447,8
268,BANKBARODA,Mar 2015,17838.0,-556.0,-6.0,17276.0,Mar 2015,2015,Q4,False,False,20153,17282.0,3950,4.5159493670886075,12
269,BANKBARODA,Mar 2016,-10011.0,-4005.0,-616.0,-14632.0,Mar 2016,2016,Q4,False,False,20163,-14016.0,-5033,1.9890721239817206,16
270,BANKBARODA,Mar 2017,17865.0,-551.0,-198.0,17116.0,Mar 2017,2017,Q4,False,False,20173,17314.0,1855,9.630727762803234,19
271,BANKBARODA,Mar 2018,-59692.0,-414.0,3413.0,-56692.0,Mar 2018,2018,Q4,False,False,20183,-60106.0,-1836,32.5119825708061,22
272,BANKBARODA,Mar 2019,-1449.0,-2537.0,4449.0,462.0,Mar 2019,2019,Q4,False,False,20193,-3986.0,1166,-1.2427101200686106,25
273,BANKBARODA,Mar 2020,18531.0,-139.0,14729.0,33120.0,Mar 2020,2020,Q4,False,False,20203,18392.0,981,18.889908256880734,28
274,BANKBARODA,Mar 2021,-887.0,-471.0,-986.0,-2344.0,Mar 2021,2021,Q4,False,False,20213,-1358.0,1620,-0.5475308641975308,31
275,BANKBARODA,Mar 2022,6210.0,-3645.0,-998.0,1567.0,Mar 2022,2022,Q4,False,False,20223,2565.0,7933,0.7828060002521114,34
276,BANKBARODA,Mar 2023,-21354.0,-1096.0,-5405.0,-27855.0,Mar 2023,2023,Q4,False,False,20233,-22450.0,15005,-1.423125624791736,37
